,Ad_ID,Number_of_rooms,Metro,Address,Area_m2,Price,Repair,Windows,Children/pets_allowed,Floor flat,Design,Number of storeys in the house,Bathroom_separated,Bathroom_combined,Balcon,Loggia,pass_elevator,fr_elevator
200,274686779,3,м. Марк ,"Москва, Челобитьевское шоссе, 10к3, ш. Дмитровское (3 км до МКАД), ш. Алтуфьевское (6 км до МКАД)",76.0,60000.0,1,2,2,13,2,14,1,0,1,1,1,0
201,274862000,1,м. Алтуфьево ,"Москва, бульвар Академика Ландау, 5к1, ш. Дмитровское (3 км до МКАД), ш. Алтуфьевское (7 км до МКАД)",35.3,36000.0,2,0,3,9,4,9,0,1,0,1,1,0
202,274747534,2,м. Алтуфьево ,"Москва, бульвар Академика Ландау, 3, ш. Дмитровское (3 км до МКАД), ш. Алтуфьевское (7 км до МКАД)",71.7,55000.0,2,2,2,9,4,9,0,1,0,1,1,0
203,273551383,1,м. Новодачная ,"Москва, Дмитровское шоссе, 169К5, ш. Москва-Санкт-Петербург, M-11 (8 км до МКАД)",41.2,36000.0,1,1,3,13,2,15,1,0,0,1,1,0
204,273693111,3,м. Долгопрудная ,"Москва, Долгопрудная аллея, 15к4, ш. Дмитровское (8 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (13 км до МКАД)",70.0,65000.0,2,1,2,9,2,14,1,0,1,0,1,1
205,273510895,1,м. Марк ,"Москва, Челобитьевское шоссе, 10к3, ш. Дмитровское (3 км до МКАД), ш. Алтуфьевское (6 км до МКАД)",40.0,30000.0,1,0,2,8,2,14,0,1,0,1,1,0
206,265111957,2,м. Новодачная ,"Москва, Челобитьевское шоссе, 14к1, ш. Дмитровское (3 км до МКАД), ш. Алтуфьевское (7 км до МКАД)",57.0,45000.0,1,0,2,12,2,22,1,0,1,0,1,0
207,267761830,1,м. Новодачная ,"Москва, Дмитровское шоссе, 169к9, ш. Дмитровское (5 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",42.0,35000.0,1,0,2,14,4,15,1,0,1,0,1,0
208,271601843,3,м. Долгопрудная ,"Москва, Долгопрудная аллея, 15к4, ш. Дмитровское (8 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (13 км до МКАД)",68.0,48000.0,2,2,2,8,0,14,1,0,0,1,1,1
209,275004836,3,м. Долгопрудная ,"Москва, Долгопрудная аллея, 15к3, ш. Дмитровское (8 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (13 км до МКАД)",82.0,55000.0,1,2,0,4,2,14,1,0,1,0,1,0
210,273907511,1,м. Ховрино ,"Москва, 9-я Северная линия, 1К1, ш. Дмитровское (5 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",41.0,29999.0,1,0,3,10,2,17,0,1,1,0,1,0
211,235355662,1,м. Новодачная ,"Москва, Дмитровское шоссе, 169К3, ш. Дмитровское (4 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",37.0,38000.0,2,0,0,14,2,17,1,0,1,0,1,0
212,268903569,3,м. Селигерская ,"Москва, Дмитровское шоссе, 169К3, ш. Дмитровское (4 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",87.0,80000.0,0,2,2,14,2,17,1,0,1,0,1,1
213,274794055,3,м. Алтуфьево ,"Москва, Дмитровское шоссе, 124А, ш. Дмитровское (4 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",84.0,95000.0,0,0,2,6,2,14,0,1,1,0,1,0
214,274455296,1,м. Новодачная ,"Москва, Дмитровское шоссе, 169к2, ш. Дмитровское (5 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",38.0,28000.0,1,0,2,4,4,17,1,0,0,1,1,0
215,274838267,1,м. Марк ,"Москва, Челобитьевское шоссе, 12к4, ш. Дмитровское (3 км до МКАД), ш. Алтуфьевское (7 км до МКАД)",38.0,28000.0,1,0,0,11,2,17,0,1,0,1,1,0
216,274905945,1,м. Алтуфьево ,"Москва, 9-я Северная линия, 23к3, ш. Дмитровское (4 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",35.0,29000.0,1,0,2,9,2,24,0,1,0,1,1,0
217,273089522,1,м. Алтуфьево ,"Москва, Дмитровское шоссе, 122Гк1, ш. Дмитровское (3 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (8 км до МКАД)",30.0,30000.0,2,1,2,-1,4,4,0,1,1,0,1,0
218,272169225,1,м. Марк ,"Москва, Челобитьевское шоссе, 12к4, ш. Дмитровское (3 км до МКАД), ш. Алтуфьевское (7 км до МКАД)",38.0,30000.0,1,0,2,14,5,17,0,1,1,0,1,0
219,274177400,1,м. Марк ,"Москва, Челобитьевское шоссе, 12к6, ш. Дмитровское (3 км до МКАД), ш. Алтуфьевское (6 км до МКАД)",40.0,30000.0,1,0,2,9,2,22,0,1,0,1,1,0
220,273379337,1,м. Долгопрудная ,"Москва, 9-я Северная линия, 1К1, ш. Дмитровское (5 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",38.0,30000.0,1,0,0,16,2,17,0,1,0,1,1,1
221,274164058,1,м. Долгопрудная ,"Москва, Долгопрудная аллея, 14к1, ш. Дмитровское (8 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (13 км до МКАД)",38.0,32000.0,1,0,3,3,2,14,0,1,1,0,1,0
222,273764363,1,м. Новодачная ,"Москва, Дмитровское шоссе, 169К5, ш. Москва-Санкт-Петербург, M-11 (8 км до МКАД)",42.4,32000.0,1,0,2,7,2,15,1,0,1,0,1,0
223,274173656,1,м. Долгопрудная ,"Москва, Долгопрудная аллея, 15к2, ш. Дмитровское (8 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (14 км до МКАД)",44.7,35000.0,1,1,0,10,2,14,0,1,0,1,1,1
224,274063411,2,м. Марк ,"Москва, Челобитьевское шоссе, 14к1, ш. Дмитровское (3 км до МКАД), ш. Алтуфьевское (7 км до МКАД)",58.0,36000.0,1,0,0,6,2,22,1,0,0,1,1,1
225,236543080,1,м. Алтуфьево ,"Москва, бульвар Академика Ландау, 5к2, ш. Дмитровское (4 км до МКАД), ш. Алтуфьевское (7 км до МКАД)",36.0,38000.0,2,0,3,3,2,9,0,1,1,0,1,1
226,256888072,1,м. Новодачная ,"Москва, Дмитровское шоссе, 169К6, ш. Москва-Санкт-Петербург, M-11 (8 км до МКАД)",42.0,38000.0,2,0,0,12,2,17,1,0,1,1,1,1
227,271083068,1,м. Новодачная ,"Москва, Дмитровское шоссе, 169К5, ш. Москва-Санкт-Петербург, M-11 (8 км до МКАД)",41.2,40000.0,2,0,0,13,2,15,1,0,1,0,1,1
228,274622371,2,м. Новодачная ,"Москва, Дмитровское шоссе, 165Дк5, ш. Дмитровское (3 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (8 км до МКАД)",64.0,40000.0,1,0,3,7,2,14,1,0,1,0,1,0
229,274917579,2,м. Долгопрудная ,"Москва, Долгопрудная аллея, 14к1, ш. Дмитровское (8 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (13 км до МКАД)",55.0,40000.0,2,0,2,4,4,14,1,0,0,1,1,1
230,274922675,1,м. Новодачная ,"Москва, Дмитровское шоссе, 169К4, ш. Дмитровское (5 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",35.0,40000.0,2,2,2,14,4,19,1,0,0,1,1,1
231,274482454,2,м. Долгопрудная ,"Москва, Долгопрудная аллея, 15к1, ш. Дмитровское (9 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (14 км до МКАД)",63.8,40000.0,1,0,2,4,2,14,1,0,0,1,1,0
232,274099537,2,м. Новодачная ,"Москва, Дмитровское шоссе, 169К8, ш. Дмитровское (5 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",67.0,43000.0,2,0,2,5,4,17,1,0,0,1,1,0
233,167911714,1,na,"Москва, 9-я Северная линия, 1К1, ш. Дмитровское (5 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",38.8,45000.0,3,1,0,16,2,17,0,1,1,0,1,1
234,274632558,3,м. Алтуфьево ,"Москва, 9-я Северная линия, 13, ш. Дмитровское (4 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",56.0,45000.0,1,0,2,10,2,12,0,1,0,1,1,0
235,273080406,3,м. Долгопрудная ,"Москва, Долгопрудная аллея, 14к1, ш. Дмитровское (8 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (13 км до МКАД)",75.0,45000.0,2,2,0,6,2,14,1,0,1,1,1,1
236,273202959,2,м. Новодачная ,"Москва, Дмитровское шоссе, 165Ек9, ш. Москва-Санкт-Петербург, M-11 (8 км до МКАД)",55.0,47000.0,2,0,2,6,2,14,0,1,0,1,1,1
237,270816267,3,м. Новодачная ,"Москва, Дмитровское шоссе, 169К7, ш. Москва-Санкт-Петербург, M-11 (8 км до МКАД)",82.0,65000.0,2,0,2,4,2,17,0,1,0,1,1,0
238,274580039,2,м. Алтуфьево ,"Москва, Дмитровское шоссе, 122Гк1, ш. Дмитровское (3 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (8 км до МКАД)",70.0,70000.0,3,0,0,3,2,3,0,1,1,0,1,0
239,274945662,1,м. Новодачная ,"Москва, Дмитровское шоссе, 165Ек7, ш. Дмитровское (3 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (8 км до МКАД)",40.0,26000.0,1,0,0,5,2,22,1,0,0,1,1,1
240,228335421,1,м. Алтуфьево ,"Москва, бульвар Академика Ландау, 5к2, ш. Дмитровское (4 км до МКАД), ш. Алтуфьевское (7 км до МКАД)",31.0,27000.0,2,0,3,6,2,8,0,1,0,1,1,0
241,256834307,1,м. Лианозово ,"Москва, бульвар Академика Ландау, 5к2, ш. Дмитровское (4 км до МКАД), ш. Алтуфьевское (7 км до МКАД)",35.0,29000.0,2,0,2,7,2,18,0,1,1,0,1,1
242,274687179,1,м. Новодачная ,"Москва, Долгопрудненское шоссе, 6А, ш. Москва-Санкт-Петербург, M-11 (7 км до МКАД)",27.0,30000.0,2,0,2,5,4,11,0,1,1,0,1,0
243,230487451,1,м. Алтуфьево ,"Москва, Челобитьевское шоссе, 10к1, ш. Дмитровское (3 км до МКАД), ш. Алтуфьевское (6 км до МКАД)",40.0,30000.0,1,0,3,8,2,14,0,1,1,0,1,1
244,170068347,1,na,"Москва, бульвар Академика Ландау, 3, ш. Дмитровское (3 км до МКАД), ш. Алтуфьевское (7 км до МКАД)",41.0,30000.0,2,0,2,5,3,15,1,0,0,1,1,1
245,273476724,1,м. Селигерская ,"Москва, 2-й мкр, ш. Дмитровское (4 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",32.0,30000.0,1,0,3,4,2,9,0,1,1,0,1,0
246,242234098,1,м. Новодачная ,"Москва, Дмитровское шоссе, 169К8, ш. Дмитровское (5 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",45.0,30000.0,1,0,3,2,4,17,1,0,0,1,1,0
247,271203810,1,м. Селигерская ,"Москва, Долгопрудная аллея, 14к1, ш. Дмитровское (8 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (13 км до МКАД)",38.0,32000.0,1,2,3,3,0,14,0,1,1,0,1,1
248,274831384,1,м. Долгопрудная ,"Москва, Долгопрудная аллея, 15к3, ш. Дмитровское (8 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (13 км до МКАД)",42.0,33000.0,1,0,2,7,4,14,1,0,0,1,1,1
249,274091308,1,м. Новодачная ,"Москва, Дмитровское шоссе, 165Дк4, ш. Дмитровское (3 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (7 км до МКАД)",39.0,33500.0,2,0,0,12,2,17,0,1,0,1,1,0
250,262355297,1,м. Новодачная ,"Москва, Дмитровское шоссе, 165Ек7, ш. Дмитровское (3 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (8 км до МКАД)",38.5,34000.0,1,1,2,7,2,22,0,1,0,1,1,0
251,273815149,1,м. Алтуфьево ,"Москва, Дмитровское шоссе, 124А, ш. Дмитровское (4 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",46.0,38000.0,3,0,0,10,2,10,0,1,0,1,1,1
252,274259730,1,м. Алтуфьево ,"Москва, бульвар Академика Ландау, 3, ш. Дмитровское (3 км до МКАД), ш. Алтуфьевское (7 км до МКАД)",34.0,40000.0,3,0,0,9,3,15,0,1,0,1,1,0
253,272275267,1,м. Новодачная ,"Москва, бульвар Академика Ландау, 3, ш. Дмитровское (3 км до МКАД), ш. Алтуфьевское (7 км до МКАД)",44.0,40000.0,1,0,0,8,3,15,0,1,0,1,1,0
254,273151859,1,м. Новодачная ,"Москва, Дмитровское шоссе, 165Ек9, ш. Москва-Санкт-Петербург, M-11 (8 км до МКАД)",38.0,40000.0,1,1,2,11,2,14,0,1,0,1,1,1
255,274846125,2,м. Новодачная ,"Москва, 9-я Северная линия, 23к3, ш. Дмитровское (4 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",55.4,44000.0,1,0,3,13,2,24,0,1,0,1,1,0
256,270525077,1,м. Новодачная ,"Москва, Долгопрудненское шоссе, 6А, ш. Москва-Санкт-Петербург, M-11 (7 км до МКАД)",29.0,45000.0,1,0,2,10,4,11,0,1,1,0,1,0
257,262081183,2,м. Марк ,"Москва, Челобитьевское шоссе, 14к3, ш. Дмитровское (3 км до МКАД), ш. Алтуфьевское (7 км до МКАД)",57.0,47000.0,2,0,2,13,2,22,1,0,0,1,1,0
258,274460195,1,м. Новодачная ,"Москва, Дмитровское шоссе, 165Ек3, ш. Дмитровское (3 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (8 км до МКАД)",38.0,49000.0,2,1,2,10,2,14,0,1,0,1,1,0
259,274974124,2,м. Новодачная ,"Москва, Долгопрудненское шоссе, 6А, ш. Москва-Санкт-Петербург, M-11 (7 км до МКАД)",44.0,54500.0,2,1,2,11,2,11,0,1,0,1,1,0
260,274055451,3,м. Долгопрудная ,"Москва, Долгопрудная аллея, 15к4, ш. Дмитровское (8 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (13 км до МКАД)",70.0,71000.0,2,2,2,9,2,14,1,0,1,0,1,0
261,274393865,3,м. Новодачная ,"Москва, Дмитровское шоссе, 169К3, ш. Дмитровское (4 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",87.0,80000.0,2,0,2,14,4,17,1,0,1,1,1,1
262,269265022,3,м. Новодачная ,"Москва, Дмитровское шоссе, 124А, ш. Дмитровское (4 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",84.0,90000.0,3,0,2,6,2,16,0,1,1,0,1,1
263,273593681,3,м. Новодачная ,"Москва, Дмитровское шоссе, 169К3, ш. Дмитровское (4 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",77.0,92000.0,2,2,3,14,2,17,1,0,0,1,1,0
264,263724076,3,м. Новодачная ,"Москва, Дмитровское шоссе, 124А, ш. Дмитровское (4 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (9 км до МКАД)",84.0,95000.0,3,0,0,6,4,16,0,1,1,0,1,1
265,274689762,3,м. Новодачная ,"Москва, Дмитровское шоссе, 169К6, ш. Москва-Санкт-Петербург, M-11 (8 км до МКАД)",96.0,100000.0,2,1,2,5,2,17,0,1,0,1,1,1
266,251618576,2,м. Новодачная ,"Москва, Дмитровское шоссе, 165Ек6, ш. Дмитровское (3 км до МКАД), ш. Москва-Санкт-Петербург, M-11 (8 км до МКАД)",60.0,46000.0,2,2,3,14,2,22,0,1,1,0,1,1
